QUANTITYORDERED,SELLINGPRICE,SALES,ORDERDATE,STATUS,PRODUCTLINE,ACTUALPRICE,PRODUCTCODE,CUSTOMERNAME,CITY,COUNTRY,DEALSIZE
45,77.29,3478.05,11/3/2004 0:00,Shipped,Motorcycles,81,S50_4713,Microscale Inc.,NYC,USA,Medium
20,100.0,3657.8,11/17/2004 0:00,Shipped,Motorcycles,81,S50_4713,Motor Mint Distributors Inc.,Philadelphia,USA,Medium
38,100.0,4682.36,11/24/2004 0:00,Shipped,Motorcycles,81,S50_4713,Salzburg Collectables,Salzburg,Austria,Medium
26,100.0,3937.7,12/9/2004 0:00,Shipped,Motorcycles,81,S50_4713,Lyon Souveniers,Paris,France,Medium
44,100.0,4984.32,1/7/2005 0:00,Shipped,Motorcycles,81,S50_4713,Mini Creations Ltd.,New Bedford,USA,Medium
49,100.0,5406.66,2/3/2005 0:00,Shipped,Motorcycles,81,S50_4713,La Rochelle Gifts,Nantes,France,Medium
22,100.0,3491.18,3/4/2005 0:00,Shipped,Motorcycles,81,S50_4713,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium
31,68.34,2118.54,4/8/2005 0:00,Shipped,Motorcycles,81,S50_4713,"UK Collectables, Ltd.",Liverpool,UK,Small
41,70.67,2897.47,2/11/2003 0:00,Shipped,Ships,66,S700_1138,Danish Wholesale Imports,Kobenhavn,Denmark,Small
25,76.67,1916.75,4/28/2003 0:00,Shipped,Ships,66,S700_1138,Salzburg Collectables,Salzburg,Austria,Small
31,60.0,1860.0,6/12/2003 0:00,Shipped,Ships,66,S700_1138,"Stylish Desk Decors, Co.",London,UK,Small
41,64.0,2624.0,8/8/2003 0:00,Shipped,Ships,66,S700_1138,Mini Gifts Distributors Ltd.,San Rafael,USA,Small
43,64.67,2780.81,9/28/2003 0:00,Shipped,Ships,66,S700_1138,Euro Shopping Channel,Madrid,Spain,Small
43,75.34,3239.62,10/23/2003 0:00,Cancelled,Ships,66,S700_1138,Scandinavian Gift Ideas,Boras,Sweden,Medium
24,76.0,1824.0,11/7/2003 0:00,Shipped,Ships,66,S700_1138,CAF Imports,Madrid,Spain,Small
21,54.0,1134.0,11/14/2003 0:00,Shipped,Ships,66,S700_1138,Mini Creations Ltd.,New Bedford,USA,Small
23,64.67,1487.41,11/26/2003 0:00,Shipped,Ships,66,S700_1138,Enaco Distributors,Barcelona,Spain,Small
38,74.67,2837.46,1/2/2004 0:00,Shipped,Ships,66,S700_1138,"Saveley & Henriot, Co.",Lyon,France,Small
31,62.67,1942.77,2/19/2004 0:00,Shipped,Ships,66,S700_1138,Collectable Mini Designs Co.,San Diego,USA,Small
36,70.67,2544.12,3/29/2004 0:00,Shipped,Ships,66,S700_1138,Tekni Collectables Inc.,Newark,USA,Small
36,71.34,2568.24,5/7/2004 0:00,Cancelled,Ships,66,S700_1138,Land of Toys Inc.,NYC,USA,Small
34,62.0,2108.0,6/17/2004 0:00,Shipped,Ships,66,S700_1138,Quebec Home Shopping Network,Montreal,Canada,Small
21,65.34,1372.14,7/21/2004 0:00,Shipped,Ships,66,S700_1138,Petit Auto,Bruxelles,Belgium,Small
45,78.67,3540.15,8/20/2004 0:00,Shipped,Ships,66,S700_1138,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,Medium
26,75.34,1958.84,9/10/2004 0:00,Shipped,Ships,66,S700_1138,Gifts4AllAges.com,Boston,USA,Small
50,54.0,2700.0,10/14/2004 0:00,Shipped,Ships,66,S700_1138,"AV Stores, Co.",Manchester,UK,Small
41,62.0,2542.0,10/29/2004 0:00,Shipped,Ships,66,S700_1138,La Rochelle Gifts,Nantes,France,Small
39,60.0,2340.0,11/9/2004 0:00,Shipped,Ships,66,S700_1138,"Volvo Model Replicas, Co",Lule,Sweden,Small
22,100.0,2816.44,11/23/2004 0:00,Shipped,Ships,66,S700_1138,"Tokyo Collectables, Ltd",Minato-ku,Japan,Small
46,76.67,3526.82,12/2/2004 0:00,Shipped,Ships,66,S700_1138,Euro Shopping Channel,Madrid,Spain,Medium
44,100.0,4627.92,1/31/2005 0:00,Shipped,Ships,66,S700_1138,"Oulu Toy Supplies, Inc.",Oulu,Finland,Medium
25,77.34,1933.5,2/28/2005 0:00,Shipped,Ships,66,S700_1138,Mini Gifts Distributors Ltd.,San Rafael,USA,Small
39,66.67,2600.13,3/23/2005 0:00,Shipped,Ships,66,S700_1138,Mini Gifts Distributors Ltd.,San Rafael,USA,Small
37,71.34,2639.58,5/6/2005 0:00,On Hold,Ships,66,S700_1138,Gifts4AllAges.com,Boston,USA,Small
31,100.0,3312.97,2/17/2003 0:00,Shipped,Planes,91,S700_1691,Rovelli Gifts,Bergamo,Italy,Medium
47,82.21,3863.87,4/29/2003 0:00,Shipped,Planes,91,S700_1691,"Australian Collectors, Co.",Melbourne,Australia,Medium
24,77.64,1863.36,6/27/2003 0:00,Shipped,Planes,91,S700_1691,Euro Shopping Channel,Madrid,Spain,Small
36,100.0,3945.96,8/10/2003 0:00,Shipped,Planes,91,S700_1691,Mini Creations Ltd.,New Bedford,USA,Medium
48,100.0,4954.08,10/8/2003 0:00,Shipped,Planes,91,S700_1691,Euro Shopping Channel,Madrid,Spain,Medium
28,98.65,2762.2,10/28/2003 0:00,Shipped,Planes,91,S700_1691,Technics Stores Inc.,Burlingame,USA,Small
48,83.12,3989.76,12/1/2003 0:00,Shipped,Planes,91,S700_1691,West Coast Collectables Co.,Burbank,USA,Medium
21,78.55,1649.55,1/12/2004 0:00,Shipped,Planes,91,S700_1691,Osaka Souveniers Co.,Osaka,Japan,Small
25,100.0,2534.75,2/20/2004 0:00,Shipped,Planes,91,S700_1691,"Australian Collectors, Co.",Melbourne,Australia,Small
25,100.0,2580.25,4/2/2004 0:00,Shipped,Planes,91,S700_1691,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,Small
31,91.34,2831.54,5/11/2004 0:00,Shipped,Planes,91,S700_1691,The Sharp Gifts Warehouse,San Jose,USA,Small
40,84.03,3361.2,6/24/2004 0:00,Cancelled,Planes,91,S700_1691,Euro Shopping Channel,Madrid,Spain,Medium
32,89.51,2864.32,7/23/2004 0:00,Shipped,Planes,91,S700_1691,La Rochelle Gifts,Nantes,France,Small
24,83.12,1994.88,8/21/2004 0:00,Shipped,Planes,91,S700_1691,"Norway Gifts By Mail, Co.",Oslo,Norway,Small
42,100.0,4296.6,9/15/2004 0:00,Shipped,Planes,91,S700_1691,"Bavarian Collectables Imports, Co.",Munich,Germany,Medium
21,100.0,2224.95,10/15/2004 0:00,Shipped,Planes,91,S700_1691,Mini Classics,White Plains,USA,Small
34,82.21,2795.14,11/1/2004 0:00,Shipped,Planes,91,S700_1691,giftsbymail.co.uk,Cowes,UK,Small
27,100.0,2762.1,11/12/2004 0:00,Shipped,Planes,91,S700_1691,Rovelli Gifts,Bergamo,Italy,Small
30,88.6,2658.0,11/24/2004 0:00,Shipped,Planes,91,S700_1691,Enaco Distributors,Barcelona,Spain,Small
39,100.0,5043.87,12/4/2004 0:00,Shipped,Planes,91,S700_1691,Gift Ideas Corp.,Glendale,USA,Medium
20,60.54,1210.8,12/17/2004 0:00,Shipped,Planes,91,S700_1691,Souveniers And Things Co.,Chatswood,Australia,Small
37,81.87,3029.19,2/3/2005 0:00,Shipped,Planes,91,S700_1691,La Rochelle Gifts,Nantes,France,Medium
46,100.0,10066.6,3/3/2005 0:00,Shipped,Planes,91,S700_1691,FunGiftIdeas.com,New Bedford,USA,Large
47,87.69,4121.43,3/30/2005 0:00,Shipped,Planes,91,S700_1691,Reims Collectables,Reims,France,Medium
11,100.0,1135.31,4/3/2005 0:00,On Hold,Planes,91,S700_1691,Tekni Collectables Inc.,Newark,USA,Small
23,91.34,2100.82,5/10/2005 0:00,Shipped,Planes,91,S700_1691,L'ordine Souveniers,Reggio Emilia,Italy,Small
29,70.15,2034.35,2/11/2003 0:00,Shipped,Ships,86,S700_1938,Danish Wholesale Imports,Kobenhavn,Denmark,Small
38,79.68,3027.84,4/16/2003 0:00,Shipped,Ships,86,S700_1938,"Dragon Souveniers, Ltd.",Singapore,Singapore,Medium
32,97.0,3104.0,6/6/2003 0:00,Shipped,Ships,86,S700_1938,Euro Shopping Channel,Madrid,Spain,Medium
43,84.01,3612.43,8/8/2003 0:00,Shipped,Ships,86,S700_1938,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium
31,87.48,2711.88,9/28/2003 0:00,Shipped,Ships,86,S700_1938,Euro Shopping Channel,Madrid,Spain,Small
29,100.0,3013.97,10/21/2003 0:00,Shipped,Ships,86,S700_1938,FunGiftIdeas.com,New Bedford,USA,Medium
31,88.34,2738.54,11/7/2003 0:00,Shipped,Ships,86,S700_1938,CAF Imports,Madrid,Spain,Small
30,94.4,2832.0,11/14/2003 0:00,Shipped,Ships,86,S700_1938,Mini Creations Ltd.,New Bedford,USA,Small
50,94.4,4720.0,11/26/2003 0:00,Shipped,Ships,86,S700_1938,Super Scale Inc.,New Haven,USA,Medium
40,80.55,3222.0,1/2/2004 0:00,Shipped,Ships,86,S700_1938,"Saveley & Henriot, Co.",Lyon,France,Medium
23,97.0,2231.0,2/18/2004 0:00,Shipped,Ships,86,S700_1938,Petit Auto,Bruxelles,Belgium,Small
26,88.34,2296.84,3/20/2004 0:00,Shipped,Ships,86,S700_1938,giftsbymail.co.uk,Cowes,UK,Small
40,100.0,4157.2,5/7/2004 0:00,Cancelled,Ships,86,S700_1938,Land of Toys Inc.,NYC,USA,Medium
21,100.0,2146.2,7/21/2004 0:00,Shipped,Ships,86,S700_1938,Petit Auto,Bruxelles,Belgium,Small
43,86.61,3724.23,8/20/2004 0:00,Shipped,Ships,86,S700_1938,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium
29,71.89,2084.81,9/9/2004 0:00,Shipped,Ships,86,S700_1938,Amica Models & Co.,Torino,Italy,Small
38,91.81,3488.78,10/14/2004 0:00,Shipped,Ships,86,S700_1938,"AV Stores, Co.",Manchester,UK,Medium
23,76.22,1753.06,10/22/2004 0:00,Shipped,Ships,86,S700_1938,Heintze Collectables,Aaarhus,Denmark,Small
20,100.0,3469.2,11/10/2004 0:00,Resolved,Ships,86,S700_1938,Danish Wholesale Imports,Kobenhavn,Denmark,Medium
36,70.3,2530.8,11/21/2004 0:00,Shipped,Ships,86,S700_1938,Classic Legends Inc.,NYC,USA,Small
28,100.0,2924.32,12/2/2004 0:00,Shipped,Ships,86,S700_1938,Euro Shopping Channel,Madrid,Spain,Small
44,100.0,4496.8,1/26/2005 0:00,Shipped,Ships,86,S700_1938,"Tokyo Collectables, Ltd",Minato-ku,Japan,Medium
49,100.0,6397.44,2/23/2005 0:00,Shipped,Ships,86,S700_1938,Corporate Gift Ideas Co.,San Francisco,USA,Medium
32,80.55,2577.6,3/28/2005 0:00,Shipped,Ships,86,S700_1938,Alpha Cognac,Toulouse,France,Small
34,100.0,3533.62,5/6/2005 0:00,On Hold,Ships,86,S700_1938,Gifts4AllAges.com,Boston,USA,Medium
30,100.0,3177.3,2/17/2003 0:00,Shipped,Ships,90,S700_2047,Rovelli Gifts,Bergamo,Italy,Medium
29,94.14,2730.06,4/28/2003 0:00,Shipped,Ships,90,S700_2047,Salzburg Collectables,Salzburg,Austria,Small
22,85.99,1891.78,6/16/2003 0:00,Shipped,Ships,90,S700_2047,Gift Ideas Corp.,Glendale,USA,Small
26,100.0,2612.48,8/10/2003 0:00,Shipped,Ships,90,S700_2047,Mini Creations Ltd.,New Bedford,USA,Small
32,91.43,2925.76,10/6/2003 0:00,Shipped,Ships,90,S700_2047,"Toys of Finland, Co.",Helsinki,Finland,Small
29,100.0,2940.02,10/23/2003 0:00,Cancelled,Ships,90,S700_2047,Scandinavian Gift Ideas,Boras,Sweden,Small
34,96.86,3293.24,11/8/2003 0:00,Shipped,Ships,90,S700_2047,Alpha Cognac,Toulouse,France,Medium
24,99.57,2389.68,11/14/2003 0:00,Shipped,Ships,90,S700_2047,"Double Decker Gift Stores, Ltd",London,UK,Small
24,90.52,2172.48,11/26/2003 0:00,Shipped,Ships,90,S700_2047,Enaco Distributors,Barcelona,Spain,Small
33,88.71,2927.43,1/9/2004 0:00,Shipped,Ships,90,S700_2047,"Men 'R' US Retailers, Ltd.",Los Angeles,USA,Small
26,100.0,2659.54,2/19/2004 0:00,Shipped,Ships,90,S700_2047,Collectable Mini Designs Co.,San Diego,USA,Small
40,95.95,3838.0,5/8/2004 0:00,Shipped,Ships,90,S700_2047,Cambridge Collectables Co.,Cambridge,USA,Medium
44,94.14,4142.16,6/24/2004 0:00,Cancelled,Ships,90,S700_2047,Euro Shopping Channel,Madrid,Spain,Medium
24,90.52,2172.48,7/21/2004 0:00,Shipped,Ships,90,S700_2047,Collectables For Less Inc.,Brickhaven,USA,Small
20,94.14,1882.8,8/20/2004 0:00,Shipped,Ships,90,S700_2047,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,Small
34,100.0,3477.86,9/15/2004 0:00,Shipped,Ships,90,S700_2047,"Bavarian Collectables Imports, Co.",Munich,Germany,Medium
34,97.76,3323.84,10/14/2004 0:00,Shipped,Ships,90,S700_2047,"Classic Gift Ideas, Inc",Philadelphia,USA,Medium
45,93.24,4195.8,11/1/2004 0:00,Shipped,Ships,90,S700_2047,giftsbymail.co.uk,Cowes,UK,Medium
41,100.0,4156.58,11/12/2004 0:00,Shipped,Ships,90,S700_2047,Rovelli Gifts,Bergamo,Italy,Medium
55,71.25,3918.75,11/23/2004 0:00,Shipped,Ships,90,S700_2047,"Tokyo Collectables, Ltd",Minato-ku,Japan,Medium
23,100.0,2352.67,12/3/2004 0:00,Shipped,Ships,90,S700_2047,Auto-Moto Classics Inc.,Brickhaven,USA,Small
24,45.39,1089.36,12/17/2004 0:00,Shipped,Ships,90,S700_2047,Souveniers And Things Co.,Chatswood,Australia,Small
32,84.41,2701.12,1/31/2005 0:00,Shipped,Ships,90,S700_2047,"Oulu Toy Supplies, Inc.",Oulu,Finland,Small
29,85.76,2487.04,3/1/2005 0:00,Resolved,Ships,90,S700_2047,Euro Shopping Channel,Madrid,Spain,Small
36,100.0,3910.32,3/30/2005 0:00,Shipped,Ships,90,S700_2047,Reims Collectables,Reims,France,Medium
46,87.8,4038.8,4/1/2005 0:00,Shipped,Ships,90,S700_2047,The Sharp Gifts Warehouse,San Jose,USA,Medium
32,95.95,3070.4,5/9/2005 0:00,Disputed,Ships,90,S700_2047,"Australian Collectables, Ltd",Glen Waverly,Australia,Medium
34,100.0,3763.46,2/17/2003 0:00,Shipped,Planes,99,S700_2466,Rovelli Gifts,Bergamo,Italy,Medium
24,100.0,2584.8,4/29/2003 0:00,Shipped,Planes,99,S700_2466,"Australian Collectors, Co.",Melbourne,Australia,Small
40,100.0,4427.6,6/16/2003 0:00,Shipped,Planes,99,S700_2466,Gift Ideas Corp.,Glendale,USA,Medium
26,82.77,2152.02,8/10/2003 0:00,Shipped,Planes,99,S700_2466,Mini Creations Ltd.,New Bedford,USA,Small
20,100.0,2353.4,10/6/2003 0:00,Shipped,Planes,99,S700_2466,"Toys of Finland, Co.",Helsinki,Finland,Small
31,100.0,3431.39,10/28/2003 0:00,Shipped,Planes,99,S700_2466,Technics Stores Inc.,Burlingame,USA,Medium
22,87.75,1930.5,11/8/2003 0:00,Shipped,Planes,99,S700_2466,Alpha Cognac,Toulouse,France,Small
42,100.0,4774.56,11/27/2003 0:00,Shipped,Planes,99,S700_2466,Cruz & Sons Co.,Makati City,Philippines,Medium
26,99.72,2592.72,1/12/2004 0:00,Shipped,Planes,99,S700_2466,Osaka Souveniers Co.,Osaka,Japan,Small
37,87.75,3246.75,2/19/2004 0:00,Shipped,Planes,99,S700_2466,Collectable Mini Designs Co.,San Diego,USA,Medium
38,88.75,3372.5,4/2/2004 0:00,Shipped,Planes,99,S700_2466,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,Medium
35,100.0,3909.15,5/11/2004 0:00,Shipped,Planes,99,S700_2466,The Sharp Gifts Warehouse,San Jose,USA,Medium
33,90.75,2994.75,6/24/2004 0:00,Cancelled,Planes,99,S700_2466,Euro Shopping Channel,Madrid,Spain,Small
39,100.0,4472.52,7/23/2004 0:00,Shipped,Planes,99,S700_2466,La Rochelle Gifts,Nantes,France,Medium
45,100.0,4576.95,8/21/2004 0:00,Shipped,Planes,99,S700_2466,"Norway Gifts By Mail, Co.",Oslo,Norway,Medium
24,100.0,2441.04,9/15/2004 0:00,Shipped,Planes,99,S700_2466,"Bavarian Collectables Imports, Co.",Munich,Germany,Small
35,88.75,3106.25,10/15/2004 0:00,Shipped,Planes,99,S700_2466,Mini Classics,White Plains,USA,Medium
23,100.0,2706.41,11/1/2004 0:00,Shipped,Planes,99,S700_2466,giftsbymail.co.uk,Cowes,UK,Small
37,100.0,4021.53,11/12/2004 0:00,Shipped,Planes,99,S700_2466,Rovelli Gifts,Bergamo,Italy,Medium
55,87.75,4826.25,11/24/2004 0:00,Shipped,Planes,99,S700_2466,Enaco Distributors,Barcelona,Spain,Medium
49,100.0,4935.28,12/3/2004 0:00,Shipped,Planes,99,S700_2466,Auto-Moto Classics Inc.,Brickhaven,USA,Medium
26,100.0,2754.7,12/17/2004 0:00,Shipped,Planes,99,S700_2466,Souveniers And Things Co.,Chatswood,Australia,Small
33,100.0,3856.71,2/3/2005 0:00,Shipped,Planes,99,S700_2466,La Rochelle Gifts,Nantes,France,Medium
37,83.84,3102.08,3/1/2005 0:00,Resolved,Planes,99,S700_2466,Euro Shopping Channel,Madrid,Spain,Medium
22,86.76,1908.72,3/30/2005 0:00,Shipped,Planes,99,S700_2466,Reims Collectables,Reims,France,Small
85,88.75,7543.75,4/3/2005 0:00,On Hold,Planes,99,S700_2466,Tekni Collectables Inc.,Newark,USA,Large
22,100.0,2457.18,5/10/2005 0:00,Shipped,Planes,99,S700_2466,L'ordine Souveniers,Reggio Emilia,Italy,Small
31,65.77,2038.87,2/11/2003 0:00,Shipped,Ships,72,S700_2610,Danish Wholesale Imports,Kobenhavn,Denmark,Small
38,65.77,2499.26,4/28/2003 0:00,Shipped,Ships,72,S700_2610,Salzburg Collectables,Salzburg,Austria,Small
45,85.29,3838.05,6/12/2003 0:00,Shipped,Ships,72,S700_2610,"Stylish Desk Decors, Co.",London,UK,Medium
31,85.29,2643.99,8/10/2003 0:00,Shipped,Ships,72,S700_2610,Mini Creations Ltd.,New Bedford,USA,Small
36,64.33,2315.88,10/2/2003 0:00,Shipped,Ships,72,S700_2610,Boards & Toys Co.,Glendale,USA,Small
46,70.11,3225.06,10/23/2003 0:00,Cancelled,Ships,72,S700_2610,Scandinavian Gift Ideas,Boras,Sweden,Medium
32,76.62,2451.84,11/7/2003 0:00,Shipped,Ships,72,S700_2610,CAF Imports,Madrid,Spain,Small
39,57.82,2254.98,11/14/2003 0:00,Shipped,Ships,72,S700_2610,Mini Creations Ltd.,New Bedford,USA,Small
50,78.79,3939.5,11/26/2003 0:00,Shipped,Ships,72,S700_2610,Enaco Distributors,Barcelona,Spain,Medium
46,74.45,3424.7,1/2/2004 0:00,Shipped,Ships,72,S700_2610,"Saveley & Henriot, Co.",Lyon,France,Medium
36,80.95,2914.2,2/19/2004 0:00,Shipped,Ships,72,S700_2610,Collectable Mini Designs Co.,San Diego,USA,Small
29,82.4,2389.6,3/29/2004 0:00,Shipped,Ships,72,S700_2610,Tekni Collectables Inc.,Newark,USA,Small
32,75.89,2428.48,5/7/2004 0:00,Cancelled,Ships,72,S700_2610,Land of Toys Inc.,NYC,USA,Small
44,68.67,3021.48,6/17/2004 0:00,Shipped,Ships,72,S700_2610,Quebec Home Shopping Network,Montreal,Canada,Medium
42,62.16,2610.72,7/21/2004 0:00,Shipped,Ships,72,S700_2610,Petit Auto,Bruxelles,Belgium,Small
47,65.77,3091.19,8/20/2004 0:00,Shipped,Ships,72,S700_2610,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,Medium
44,58.55,2576.2,9/10/2004 0:00,Shipped,Ships,72,S700_2610,Gifts4AllAges.com,Boston,USA,Small
43,75.17,3232.31,10/14/2004 0:00,Shipped,Ships,72,S700_2610,"AV Stores, Co.",Manchester,UK,Medium
48,74.45,3573.6,11/1/2004 0:00,Shipped,Ships,72,S700_2610,giftsbymail.co.uk,Cowes,UK,Medium
21,96.31,2022.51,11/10/2004 0:00,Resolved,Ships,72,S700_2610,Danish Wholesale Imports,Kobenhavn,Denmark,Small
50,74.35,3717.5,11/23/2004 0:00,Shipped,Ships,72,S700_2610,"Tokyo Collectables, Ltd",Minato-ku,Japan,Medium
29,75.35,2185.15,12/2/2004 0:00,Shipped,Ships,72,S700_2610,Euro Shopping Channel,Madrid,Spain,Small
41,70.33,2883.53,1/31/2005 0:00,Shipped,Ships,72,S700_2610,"Oulu Toy Supplies, Inc.",Oulu,Finland,Small
37,100.0,5017.57,3/1/2005 0:00,Resolved,Ships,72,S700_2610,Euro Shopping Channel,Madrid,Spain,Medium
22,66.5,1463.0,3/28/2005 0:00,Shipped,Ships,72,S700_2610,Alpha Cognac,Toulouse,France,Small
31,75.89,2352.59,5/6/2005 0:00,On Hold,Ships,72,S700_2610,Gifts4AllAges.com,Boston,USA,Small
42,100.0,4460.82,1/29/2003 0:00,Shipped,Classic Cars,101,S700_2824,Baane Mini Imports,Stavern,Norway,Medium
42,100.0,4758.18,4/1/2003 0:00,Shipped,Classic Cars,101,S700_2824,"La Corne D'abondance, Co.",Paris,France,Medium
45,100.0,4597.2,5/28/2003 0:00,Shipped,Classic Cars,101,S700_2824,"Corrida Auto Replicas, Ltd",Madrid,Spain,Medium
36,100.0,4114.8,7/24/2003 0:00,Shipped,Classic Cars,101,S700_2824,Technics Stores Inc.,Burlingame,USA,Medium
20,100.0,2104.0,9/19/2003 0:00,Shipped,Classic Cars,101,S700_2824,"Dragon Souveniers, Ltd.",Singapore,Singapore,Small
39,81.93,3195.27,10/21/2003 0:00,Resolved,Classic Cars,101,S700_2824,Mini Auto Werke,Graz,Austria,Medium
42,85.98,3611.16,11/6/2003 0:00,Shipped,Classic Cars,101,S700_2824,"Stylish Desk Decors, Co.",London,UK,Medium
23,86.99,2000.77,11/13/2003 0:00,Shipped,Classic Cars,101,S700_2824,"Classic Gift Ideas, Inc",Philadelphia,USA,Small
26,89.01,2314.26,11/25/2003 0:00,Shipped,Classic Cars,101,S700_2824,"Saveley & Henriot, Co.",Lyon,France,Small
33,100.0,3871.89,12/5/2003 0:00,Shipped,Classic Cars,101,S700_2824,Canadian Gift Exchange Network,Vancouver,Canada,Medium
31,88.0,2728.0,2/4/2004 0:00,Shipped,Classic Cars,101,S700_2824,Handji Gifts& Co,Singapore,Singapore,Small
50,100.0,5614.0,3/11/2004 0:00,Shipped,Classic Cars,101,S700_2824,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium
44,100.0,4628.8,5/4/2004 0:00,Shipped,Classic Cars,101,S700_2824,Super Scale Inc.,New Haven,USA,Medium
45,80.92,3641.4,6/15/2004 0:00,Shipped,Classic Cars,101,S700_2824,"Tokyo Collectables, Ltd",Minato-ku,Japan,Medium
46,88.0,4048.0,7/19/2004 0:00,Shipped,Classic Cars,101,S700_2824,Souveniers And Things Co.,Chatswood,Australia,Medium
27,85.98,2321.46,8/19/2004 0:00,Shipped,Classic Cars,101,S700_2824,Diecast Classics Inc.,Allentown,USA,Small
28,100.0,3256.96,9/8/2004 0:00,Shipped,Classic Cars,101,S700_2824,Scandinavian Gift Ideas,Boras,Sweden,Medium
40,100.0,4208.0,10/11/2004 0:00,Shipped,Classic Cars,101,S700_2824,Auto Assoc. & Cie.,Versailles,France,Medium
30,99.13,2973.9,10/22/2004 0:00,Shipped,Classic Cars,101,S700_2824,Canadian Gift Exchange Network,Vancouver,Canada,Small
34,100.0,4248.3,11/5/2004 0:00,Shipped,Classic Cars,101,S700_2824,Vitachrome Inc.,NYC,USA,Medium
46,100.0,9558.8,11/20/2004 0:00,Shipped,Classic Cars,101,S700_2824,"La Corne D'abondance, Co.",Paris,France,Large
32,82.83,2650.56,11/1/2004 0:00,Shipped,Classic Cars,101,S700_2824,"Corrida Auto Replicas, Ltd",Madrid,Spain,Small
27,100.0,3761.37,12/10/2004 0:00,Shipped,Classic Cars,101,S700_2824,Euro Shopping Channel,Madrid,Spain,Medium
34,100.0,4301.34,1/23/2005 0:00,Shipped,Classic Cars,101,S700_2824,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium
34,54.84,1864.56,2/17/2005 0:00,Shipped,Classic Cars,101,S700_2824,Mini Gifts Distributors Ltd.,San Rafael,USA,Small
34,100.0,3576.8,5/1/2005 0:00,Shipped,Classic Cars,101,S700_2824,Quebec Home Shopping Network,Montreal,Canada,Medium
46,80.92,3722.32,5/31/2005 0:00,In Process,Classic Cars,101,S700_2824,Euro Shopping Channel,Madrid,Spain,Medium
32,100.0,3986.56,2/17/2003 0:00,Shipped,Planes,118,S700_2834,Rovelli Gifts,Bergamo,Italy,Medium
24,100.0,3417.12,4/29/2003 0:00,Shipped,Planes,118,S700_2834,"Australian Collectors, Co.",Melbourne,Australia,Medium
27,99.67,2691.09,6/27/2003 0:00,Shipped,Planes,118,S700_2834,Euro Shopping Channel,Madrid,Spain,Small
20,100.0,2752.6,8/25/2003 0:00,Shipped,Planes,118,S700_2834,Toys4GrownUps.com,Pasadena,USA,Small
36,100.0,4527.72,10/28/2003 0:00,Shipped,Planes,118,S700_2834,Technics Stores Inc.,Burlingame,USA,Medium
29,100.0,3957.05,11/18/2003 0:00,Shipped,Planes,118,S700_2834,Herkku Gifts,Bergen,Norway,Medium
25,100.0,2818.0,1/12/2004 0:00,Shipped,Planes,118,S700_2834,Osaka Souveniers Co.,Osaka,Japan,Small
29,100.0,3199.86,2/20/2004 0:00,Shipped,Planes,118,S700_2834,"Australian Collectors, Co.",Melbourne,Australia,Medium
25,96.11,2402.75,4/2/2004 0:00,Shipped,Planes,118,S700_2834,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,Small
44,100.0,6055.72,5/11/2004 0:00,Shipped,Planes,118,S700_2834,The Sharp Gifts Warehouse,San Jose,USA,Medium
47,100.0,5465.16,6/28/2004 0:00,Shipped,Planes,118,S700_2834,Gift Depot Inc.,Bridgewater,USA,Medium
48,100.0,6378.72,7/23/2004 0:00,Shipped,Planes,118,S700_2834,La Rochelle Gifts,Nantes,France,Medium
45,100.0,5392.8,8/27/2004 0:00,Shipped,Planes,118,S700_2834,Marta's Replicas Co.,Cambridge,USA,Medium
35,100.0,3986.5,9/16/2004 0:00,Shipped,Planes,118,S700_2834,"Clover Collections, Co.",Dublin,Ireland,Medium
31,100.0,4009.23,10/15/2004 0:00,Shipped,Planes,118,S700_2834,Mini Classics,White Plains,USA,Medium
50,100.0,7119.0,11/2/2004 0:00,Shipped,Planes,118,S700_2834,Diecast Classics Inc.,Allentown,USA,Large
33,100.0,4072.2,11/12/2004 0:00,Shipped,Planes,118,S700_2834,Rovelli Gifts,Bergamo,Italy,Medium
29,100.0,4094.51,11/24/2004 0:00,Shipped,Planes,118,S700_2834,Enaco Distributors,Barcelona,Spain,Medium
48,68.8,3302.4,12/4/2004 0:00,Shipped,Planes,118,S700_2834,Gift Ideas Corp.,Glendale,USA,Medium
44,72.42,3186.48,12/17/2004 0:00,Shipped,Planes,118,S700_2834,Souveniers And Things Co.,Chatswood,Australia,Medium
25,66.73,1668.25,2/3/2005 0:00,Shipped,Planes,118,S700_2834,La Rochelle Gifts,Nantes,France,Small
