Name,Average User Rating,User Rating Count,Price,In-app Purchases,Developer,Age Rating,Languages,Size,Genres,Original Release Date,Current Version Release Date
Number Conquest,0.0,0.0,0.0,"(0.0,)",Hien Bui,4+,"('EN',)",33522688.0,"('Games', 'Strategy', 'Casual', 'Entertainment')",2018-01-18,2018-03-28
Tiny Dragons - Clicker Game,5.0,50.0,0.0,"(2.99, 2.99, 4.99, 0.99, 0.99, 0.99, 1.99, 19.99, 4.99, 9.99)",Mindstorm Studios,4+,"('EN',)",316907520.0,"('Games', 'Strategy', 'Simulation')",2018-01-13,2018-04-05
RoboWrecks,0.0,0.0,0.0,"(0.99, 0.99, 1.99, 0.99, 1.99, 1.99, 0.99, 0.99, 0.99, 1.99)",Jide Kareem,4+,"('EN',)",117324800.0,"('Games', 'Puzzle', 'Strategy')",2018-04-22,2018-06-14
Hot Wheels\xae Augmoto\u2122,3.5,26.0,0.0,"(0.0,)","Mattel, Inc.",4+,"('EN',)",657691648.0,"('Games', 'Strategy', 'Racing', 'Entertainment')",2018-01-10,2018-12-12
"""3D Rubik's Cube : Rubik Solver""",2.0,19.0,0.0,"(0.0,)",BENABBI Oussama,4+,"('EN',)",89794560.0,"('Games', 'Simulation', 'Strategy')",2018-12-01,2018-07-15
Catch Idle - Epic Clicker RPG,4.5,62.0,0.0,"(9.99, 2.99, 8.99, 0.99, 4.99, 8.99, 2.99, 9.99, 9.99, 19.99)",HalftimeStudio Inc.,9+,"('ZH', 'EN', 'FR', 'DE', 'ID', 'IT', 'JA', 'KO', 'PT', 'RU', 'ZH', 'ES', 'TH', 'ZH', 'VI')",386234368.0,"('Games', 'Strategy', 'Role Playing')",2018-04-22,2019-01-05
I Am Wizard,4.5,7.0,0.0,"(0.99, 0.99, 4.99, 9.99, 19.99)","XIJI Game Co., Ltd.",9+,"('EN',)",310617088.0,"('Games', 'Strategy')",2018-01-18,2018-01-19
Baby Anna A Day with Puppy,0.0,0.0,0.0,"(0.0,)",Qiaoling Zhang,4+,"('EN', 'ZH')",47049728.0,"('Games', 'Strategy', 'Entertainment', 'Simulation')",2018-01-16,2018-01-16
Rising Warriors - War Games,4.0,8.0,0.0,"(9.99, 1.99, 9.99, 19.99, 0.99, 4.99, 1.99, 4.99, 4.99, 4.99)",Pham Son Truong,12+,"('EN',)",312753152.0,"('Games', 'Strategy')",2018-03-25,2019-12-04
Seul contre tous,0.0,0.0,0.0,"(0.0,)",AIR PRODUCTIONS,17+,"('EN',)",52746240.0,"('Games', 'Entertainment', 'Strategy', 'Trivia')",2018-03-02,2018-07-06
AR Sea Wars,0.0,0.0,0.0,"(0.0,)",Dutch Rose Media,9+,"('EN',)",258020352.0,"('Games', 'Strategy', 'Board')",2018-01-02,2018-01-02
Make Me Plus and Crystal Crush,0.0,0.0,0.0,"(0.99,)",Rolling Panda,4+,"('EN',)",15510528.0,"('Games', 'Puzzle', 'Strategy')",2018-01-16,2018-07-06
Slime 4096+,0.0,0.0,0.0,"(0.0,)",Gangwei Cornwell Li,4+,"('EN',)",185640960.0,"('Games', 'Strategy', 'Puzzle')",2018-01-31,2018-02-04
DEEARTH,0.0,0.0,0.0,"(0.0,)",Daniel Huwiler,4+,"('EN', 'DE')",33285120.0,"('Games', 'Action', 'Strategy')",2018-01-17,2018-01-22
Jumping Ball\uff01,0.0,0.0,0.0,"(0.0,)",Fan Yu,4+,"('EN',)",36834304.0,"('Games', 'Strategy', 'Entertainment', 'Puzzle')",2018-01-31,2018-01-31
Commando Shooter- Critical Ops,0.0,0.0,0.0,"(2.99,)",Sublime Games,12+,"('EN',)",172863488.0,"('Games', 'Action', 'Strategy')",2018-01-19,2018-01-19
Graviti,0.0,0.0,0.99,"(0.0,)","Deterministic Technologies, LLC",4+,"('EN',)",42009600.0,"('Games', 'Action', 'Strategy', 'Education')",2018-01-22,2018-01-22
Village Farmers Simulator 3D,0.0,0.0,0.0,"(0.0,)",Sadiq Ullah,4+,"('EN',)",224075776.0,"('Games', 'Simulation', 'Entertainment', 'Strategy')",2018-01-31,2018-01-31
Invasion AR,3.5,6.0,4.99,"(0.0,)",TAP4FUN (HONGKONG) LIMITED,12+,"('EN',)",972133376.0,"('Games', 'Entertainment', 'Strategy', 'Simulation')",2018-02-28,2018-03-15
Summit Way,4.5,21.0,0.0,"(0.0,)",Alexis Laferriere,4+,"('EN',)",10221568.0,"('Games', 'Puzzle', 'Strategy')",2018-08-21,2018-10-30
Rows & Columns,0.0,0.0,0.99,"(0.0,)",Luke Jaggernauth,4+,"('EN',)",43240448.0,"('Games', 'Entertainment', 'Strategy', 'Puzzle')",2018-01-22,2018-01-22
Lazy Pirate,0.0,0.0,0.0,"(0.0,)",Fedor Kovalenko,9+,"('EN',)",64651264.0,"('Games', 'Puzzle', 'Strategy')",2018-01-17,2018-03-02
Wood Unblock Puzzle,0.0,0.0,0.0,"(0.0,)",qin lina,4+,"('EN', 'ZH')",28793856.0,"('Games', 'Puzzle', 'Strategy')",2018-01-17,2018-01-17
Submarine naval battle,0.0,0.0,0.0,"(0.99, 1.99)",enaksoft.com,9+,"('EN', 'FR', 'DE', 'JA', 'ZH', 'ZH')",14072832.0,"('Games', 'Role Playing', 'Entertainment', 'Strategy')",2018-02-18,2018-02-18
Smashers.io Foes in Worms Land,4.5,48.0,0.0,"(0.0,)",Alictus,4+,"('EN',)",131017728.0,"('Games', 'Strategy', 'Action')",2018-10-02,2018-10-02
SLIMIO,0.0,0.0,0.0,"(2.99,)","HIMACS, Ltd.",4+,"('EN', 'FR', 'DE', 'IT', 'JA', 'KO', 'ZH', 'ES', 'ZH')",127409152.0,"('Games', 'Action', 'Strategy')",2018-03-30,2019-02-15
Link Cracker,0.0,0.0,0.0,"(0.0,)",qu yang,4+,"('CS', 'DA', 'NL', 'EN', 'FI', 'FR', 'DE', 'EL', 'HE', 'ID', 'IT', 'JA', 'KO', 'MS', 'NB', 'PL', 'PT', 'RU', 'ZH', 'ES', 'SV', 'TH', 'ZH', 'TR', 'VI')",36941824.0,"('Games', 'Puzzle', 'Strategy')",2018-01-19,2018-01-19
Extreme Car Parking Frenzy 2,0.0,0.0,0.0,"(0.0,)",Ahmed Faseeh,9+,"('EN',)",73347072.0,"('Games', 'Strategy', 'Education', 'Racing')",2018-02-15,2018-02-15
2048\xb2,0.0,0.0,0.0,"(0.0,)",SAMBAVIKING PTY. LTD.,4+,"('EN',)",22950912.0,"('Games', 'Puzzle', 'Strategy')",2018-01-16,2018-01-16
"""Papa's Scooperia HD""",5.0,124.0,2.99,"(4.99, 0.99, 1.99, 4.99, 0.99, 1.99)",Flipline Studios,4+,"('EN',)",71470080.0,"('Games', 'Strategy', 'Simulation')",2018-02-08,2019-02-02
"""Papa's Scooperia HD""",5.0,124.0,2.99,"(4.99, 0.99, 1.99, 4.99, 0.99, 1.99)",Flipline Studios,4+,"('EN',)",71470080.0,"('Games', 'Strategy', 'Simulation')",2018-02-08,2019-02-02
Puzzle Pot,5.0,8.0,0.0,"(0.0,)",Xianghong Wu,4+,"('EN',)",11951104.0,"('Games', 'Puzzle', 'Strategy')",2018-12-02,2018-12-02
AR - CHESS,0.0,0.0,0.0,"(0.0,)",Faifly LLC,4+,"('EN',)",143590400.0,"('Games', 'Strategy')",2018-10-03,2018-10-03
Dotz.io Dots Battle Arena,4.5,32.0,0.0,"(0.0,)",Alictus,4+,"('EN',)",123735040.0,"('Games', 'Strategy', 'Action')",2018-07-02,2019-01-23
CARZ   Brain Training,3.0,6.0,0.0,"(7.99, 0.99, 2.99, 3.99, 1.99, 1.99)",Jun Saotome,4+,"('EN', 'JA')",44930048.0,"('Games', 'Puzzle', 'Strategy')",2018-08-02,2018-06-12
Vloggers Life Tycoon,2.0,33.0,0.0,"(0.0,)",Javier Del Alcazar Marti,4+,"('EN',)",22367232.0,"('Games', 'Strategy', 'Simulation', 'Entertainment')",2018-01-18,2018-01-18
Ninja Run Impossible Track,0.0,0.0,2.99,"(0.0,)",Shoaib Sheikh,17+,"('EN',)",83931136.0,"('Games', 'Casual', 'Strategy', 'Entertainment')",2018-01-25,2018-01-25
Futuristic Battlegrounds PvP,3.5,8.0,0.0,"(4.99,)",Ghulam Mustafa,17+,"('EN',)",119592960.0,"('Games', 'Strategy', 'Entertainment', 'Action')",2018-01-25,2018-10-04
Nest The Game,4.0,5.0,0.0,"(0.0,)",Jirina Volkova,4+,"('CS', 'EN')",29318144.0,"('Games', 'Board', 'Strategy', 'Entertainment')",2018-02-20,2019-01-15
Bank Cash Security Van,0.0,0.0,0.0,"(0.0,)",Gulfam Asghar,4+,"('EN',)",175196160.0,"('Games', 'Entertainment', 'Strategy', 'Simulation')",2018-02-16,2018-02-16
Crush The Circle,0.0,0.0,0.0,"(0.0,)",Mae Childe,4+,"('EN',)",20618240.0,"('Games', 'Strategy', 'Puzzle')",2018-01-20,2018-05-25
Minesweeper Man - Find Bomber,0.0,0.0,0.0,"(0.0,)",Navarat Werawinantanakun,4+,"('EN',)",64718848.0,"('Games', 'Adventure', 'Strategy')",2018-01-19,2018-01-19
Jewel Hero Fight 2,0.0,0.0,0.0,"(0.0,)",Vu Hoang Anh,4+,"('EN', 'ZH', 'ZH')",40169472.0,"('Games', 'Casual', 'Strategy', 'Entertainment')",2018-01-19,2018-01-19
"""Filmbul '91""",4.0,5.0,0.0,"(0.0,)",DADIU,9+,"('EN',)",310099968.0,"('Games', 'Adventure', 'Strategy')",2018-01-25,2018-01-25
The Triangles - Puzzle Game,0.0,0.0,0.0,"(0.99,)",Hirakumar Patel,4+,"('AR', 'CA', 'CS', 'DA', 'NL', 'EN', 'FI', 'FR', 'DE', 'EL', 'HE', 'HU', 'ID', 'IT', 'JA', 'KO', 'MS', 'NB', 'PL', 'PT', 'RO', 'RU', 'ZH', 'SK', 'ES', 'SV', 'TH', 'ZH', 'TR', 'UK', 'VI')",27348992.0,"('Games', 'Entertainment', 'Board', 'Strategy')",2018-03-02,2018-03-02
Ten Sum - Ultimate Puzzle Game,0.0,0.0,0.0,"(0.99,)",Hirakumar Patel,4+,"('AR', 'HY', 'CA', 'CS', 'DA', 'NL', 'EN', 'FI', 'FR', 'DE', 'EL', 'HE', 'HU', 'ID', 'IT', 'JA', 'KO', 'MS', 'NB', 'FA', 'PL', 'PT', 'RO', 'RU', 'ZH', 'SK', 'ES', 'SV', 'TH', 'ZH', 'TR', 'UK', 'VI')",30602240.0,"('Games', 'Board', 'Education', 'Strategy')",2018-03-02,2018-03-02
Five Crowns Solitaire,2.5,12.0,0.0,"(0.99,)",d brinqs,4+,"('CS', 'DA', 'NL', 'EN', 'FR', 'DE', 'HE', 'IT', 'JA', 'KO', 'NB', 'PL', 'PT', 'RU', 'ZH', 'ES', 'SV', 'ZH', 'TR')",32847872.0,"('Games', 'Card', 'Strategy')",2018-01-23,2018-09-02
Disloyalty,4.0,67.0,0.0,"(3.99, 2.99, 8.99, 17.99, 44.99)",TICTALES,12+,"('EN',)",229201920.0,"('Games', 'Strategy', 'Entertainment', 'Simulation')",2018-01-02,2019-03-25
Block Off!,0.0,0.0,0.0,"(1.99,)",Entity3 Limited,4+,"('EN', 'FR', 'DE', 'IT', 'JA', 'KO', 'PT', 'RU', 'ZH', 'ES', 'ZH')",102220800.0,"('Games', 'Puzzle', 'Strategy')",2018-07-03,2018-07-03
Words Words Words Game,4.5,167.0,0.0,"(0.0,)",WINR Games Inc.,17+,"('EN',)",221724672.0,"('Games', 'Strategy', 'Board', 'Entertainment')",2018-02-16,2019-02-19
Doodle God: Merge Evolution,2.5,29.0,0.0,"(2.99, 4.99, 9.99, 1.99, 19.99)",JoyBits Ltd.,4+,"('ZH', 'EN', 'RU')",192013312.0,"('Games', 'Simulation', 'Strategy', 'Education')",2019-03-13,2019-06-21
Potos du Rugby,0.0,0.0,0.0,"(0.0,)",Tristan LEMARTINEL,4+,"('FR',)",21074944.0,"('Games', 'Sports', 'Strategy', 'Sports')",2018-08-20,2019-01-02
DigitalPuzzle 5x5,0.0,0.0,0.0,"(0.99,)",YongQiang Chen,4+,"('EN', 'ZH')",16881664.0,"('Games', 'Strategy', 'Puzzle', 'Entertainment')",2018-01-23,2019-06-25
Pirates - One Night Adventure,0.0,0.0,0.0,"(0.0,)",Nine Arrows,4+,"('EN',)",27845632.0,"('Games', 'Board', 'Strategy')",2018-02-19,2018-02-19
Cash Billionaire,2.0,9.0,0.0,"(0.0,)",Arad Okanin,4+,"('EN',)",36801536.0,"('Games', 'Strategy')",2018-01-24,2019-05-01
PatchSky,0.0,0.0,0.0,"(0.99, 1.99, 2.99, 3.99)",Zhonghua Chen,4+,"('NL', 'EN', 'DE', 'ID', 'IT', 'JA', 'KO', 'PT', 'RU', 'ZH', 'ES', 'ZH')",28584960.0,"('Games', 'Puzzle', 'Entertainment', 'Strategy')",2018-07-08,2018-07-08
Protect Me!,0.0,0.0,0.0,"(0.0,)",Mohammad Rana,4+,"('EN',)",18891776.0,"('Games', 'Entertainment', 'Role Playing', 'Strategy')",2018-01-25,2018-12-06
Beesy Bee,0.0,0.0,0.0,"(9.99, 6.99)",Unicom Interactive Pte Ltd,4+,"('EN',)",55389184.0,"('Games', 'Puzzle', 'Strategy', 'Entertainment')",2018-01-24,2018-01-26
Infinite Dungeon Breach,0.0,0.0,0.0,"(9.99, 8.99, 29.99, 2.99, 39.99, 9.99, 9.99, 2.99, 49.99, 19.99)",Super Awesome Inc.,9+,"('EN', 'JA', 'KO', 'ZH', 'ZH')",331788288.0,"('Games', 'Role Playing', 'Strategy')",2018-05-09,2019-07-25
Space Leagues,5.0,5.0,0.99,"(0.0,)","Lost Seraph, LLC",12+,"('EN',)",231420928.0,"('Games', 'Role Playing', 'Strategy')",2018-03-23,2018-06-15
Curling Rocks!,0.0,0.0,0.0,"(0.0,)",Derek Kunz,4+,"('EN',)",5468160.0,"('Games', 'Sports', 'Sports', 'Strategy')",2018-12-02,2018-04-03
Monster Chef,4.5,1262.0,0.0,"(8.99, 19.99, 8.99, 9.99, 2.99, 4.99, 4.99, 2.99, 0.99, 3.99, 19.99)",Coconut Island Games Limited,9+,"('EN', 'JA', 'KO', 'ZH', 'ZH')",284934144.0,"('Games', 'Strategy', 'Simulation', 'Entertainment')",2018-03-14,2019-07-19
Soccer Royale Games 2019,4.5,68.0,0.0,"(0.99, 1.99, 1.99, 1.99, 0.99, 9.99, 1.99, 1.99, 14.99, 49.99)",Genera Games,4+,"('EN',)",265133056.0,"('Games', 'Strategy', 'Sports', 'Entertainment')",2019-03-24,2019-12-06
Bounce Ball Breaker 2 Player,0.0,0.0,0.0,"(0.0,)",Navarat Werawinantanakun,4+,"('EN',)",10049536.0,"('Games', 'Strategy', 'Sports')",2018-01-24,2018-01-24
Blox Shock - 1010 block puzzle,4.5,48.0,0.0,"(1.99,)",Notus Games Ltd,4+,"('EN', 'RU', 'ZH', 'UK')",41090048.0,"('Games', 'Puzzle', 'Strategy')",2018-01-31,2019-04-23
Save The World of Animals,0.0,0.0,0.0,"(0.99, 4.99, 9.99, 14.99, 19.99, 39.99, 74.99)",FSP DEVELOPPEMENT,4+,"('EN', 'FR', 'ES')",237761536.0,"('Games', 'Strategy', 'Puzzle')",2018-01-24,2018-07-02
Trading Games,4.5,16.0,0.0,"(0.0,)",Boris Nekrushev,4+,"('EN', 'FR', 'DE', 'IT', 'PT', 'RU', 'ZH', 'ES', 'TR', 'UK')",195098624.0,"('Games', 'Simulation', 'Strategy', 'Finance')",2018-01-31,2019-08-07
Black and white,4.5,40.0,0.0,"(0.99,)",Chen Qi,4+,"('AR', 'CA', 'HR', 'CS', 'DA', 'NL', 'EN', 'FI', 'FR', 'DE', 'EL', 'HE', 'HI', 'HU', 'ID', 'IT', 'JA', 'KO', 'MS', 'NB', 'PL', 'PT', 'RO', 'RU', 'ZH', 'SK', 'ES', 'SV', 'TH', 'ZH', 'TR', 'UK', 'VI')",51537920.0,"('Games', 'Puzzle', 'Entertainment', 'Strategy')",2018-01-25,2018-05-12
Family Business,0.0,0.0,0.0,"(0.0,)",CookApps,4+,"('EN',)",134947840.0,"('Games', 'Simulation', 'Strategy')",2018-06-03,2018-05-16
Block gun strike,4.5,14.0,0.0,"(9.99, 4.99, 2.99)",Nguyet Tran,12+,"('EN',)",278784000.0,"('Games', 'Casual', 'Entertainment', 'Strategy')",2018-04-02,2019-04-23
Pro Ball Pool 2018,0.0,0.0,0.0,"(0.0,)",Adrian Minca,4+,"('EN',)",21036032.0,"('Games', 'Strategy', 'Sports', 'Action')",2018-01-24,2018-01-24
TIC TAC TOE Jelly XO 2 Player,0.0,0.0,0.0,"(0.0,)",Navarat Werawinantanakun,4+,"('EN',)",14230528.0,"('Games', 'Board', 'Strategy')",2018-01-25,2018-01-25
Candy Patrol: Lollipop Defense,4.5,326.0,0.0,"(4.99, 1.99, 4.99, 9.99, 19.99)",Orbital Knight sp. z o.o.,4+,"('EN',)",351791104.0,"('Games', 'Strategy', 'Casual')",2018-08-18,2018-10-19
Triangle - Strategy Game,5.0,7.0,0.0,"(0.0,)",Grzegorz Surma,4+,"('EN',)",28347392.0,"('Games', 'Entertainment', 'Strategy', 'Board')",2018-02-03,2018-03-07
Spanish Vocabulary Success,0.0,0.0,1.99,"(0.0,)","Network4Learning, Inc.",4+,"('EN',)",52866048.0,"('Games', 'Word', 'Strategy', 'Education')",2018-01-25,2018-01-25
Cave Mine Construction 3D,0.0,0.0,0.0,"(0.0,)",Sadiq Ullah,4+,"('EN',)",153370624.0,"('Games', 'Simulation', 'Entertainment', 'Strategy')",2018-07-02,2018-07-02
Doom Blitz,0.0,0.0,0.0,"(1.99, 0.99, 9.99, 4.99, 19.99, 4.99, 9.99, 49.99, 99.99, 99.99)","Chaos Network Technology Co., Ltd.",9+,"('AR', 'BN', 'BG', 'CA', 'ZH', 'HR', 'CS', 'DA', 'NL', 'EN', 'FI', 'FR', 'DE', 'EL', 'GU', 'HE', 'HI', 'HU', 'ID', 'IT', 'JA', 'KN', 'KO', 'LV', 'MS', 'ML', 'MR', 'NB', 'FA', 'PL', 'PT', 'PA', 'RO', 'RU', 'ZH', 'SK', 'SL', 'ES', 'SV', 'TA', 'TE', 'TH', 'ZH', 'TR', 'UK', 'VI')",235894784.0,"('Games', 'Adventure', 'Strategy')",2018-01-31,2018-09-30
51\u6d4e\u5b81\u6597\u5730\u4e3b,0.0,0.0,0.0,"(7.99, 14.99)",baojian gao,4+,"('EN',)",51518464.0,"('Games', 'Puzzle', 'Entertainment', 'Strategy')",2018-07-02,2018-07-02
Instant War: MMO RTS,4.5,422.0,0.0,"(4.99, 19.99, 4.99, 19.99, 9.99, 4.99, 4.99, 4.99, 19.99, 19.99)",Playwing Ltd.,12+,"('AR', 'EN', 'FR', 'DE', 'IT', 'JA', 'KO', 'PT', 'RU', 'ZH', 'ES', 'ZH', 'TR')",465117184.0,"('Games', 'Strategy')",2018-04-22,2019-06-25
Super Sweet Fruit Match 3,0.0,0.0,0.0,"(0.0,)",Narapat Hiranjaratsang,4+,"('EN',)",27266048.0,"('Games', 'Strategy', 'Puzzle')",2018-01-02,2018-01-02
TiViTz \u2014 Math Game,5.0,10.0,0.0,"(0.0,)","SAS Games, Inc.",4+,"('EN',)",63912960.0,"('Education', 'Games', 'Board', 'Strategy')",2018-01-31,2018-08-08
Infection Tracker,0.0,0.0,0.99,"(0.0,)",Christian Otkjaer,4+,"('EN',)",19500032.0,"('Games', 'Board', 'Utilities', 'Strategy')",2018-01-31,2018-01-31
City Plane Tracks Builders,0.0,0.0,0.0,"(0.0,)",Muhammad Rehan,4+,"('EN',)",177157120.0,"('Games', 'Entertainment', 'Strategy', 'Simulation')",2018-05-15,2018-05-15
Railway Road Track Craft,0.0,0.0,0.0,"(0.0,)",Muhammad Rehan,4+,"('EN',)",170002432.0,"('Games', 'Strategy', 'Entertainment', 'Simulation')",2018-02-22,2018-02-22
Rocks crash-crush match 4 game,0.0,0.0,0.0,"(0.99, 0.99, 1.99, 2.99)",hadi nakhle,4+,"('EN', 'HU')",43815936.0,"('Games', 'Entertainment', 'Board', 'Strategy')",2018-01-29,2018-01-05
Santorini Board Game Companion,0.0,0.0,0.0,"(0.0,)",Roxley,4+,"('EN',)",371116032.0,"('Games', 'Strategy', 'Entertainment', 'Board')",2019-01-08,2019-01-08
GAZUA-Cryptocurrency Simulator,0.0,0.0,0.0,"(0.99, 3.99, 7.99, 39.99, 89.99)",ho seok Bang,4+,"('EN',)",129117184.0,"('Games', 'Finance', 'Simulation', 'Strategy')",2018-03-26,2019-07-05
Infinite West,0.0,0.0,2.99,"(0.0,)",Ghanshaam Sewnath,12+,"('EN',)",366098432.0,"('Games', 'Board', 'Strategy')",2018-02-08,2018-02-08
Seedship,5.0,166.0,0.0,"(0.0,)",John Ayliff,4+,"('EN',)",6364160.0,"('Games', 'Strategy', 'Role Playing')",2018-01-31,2019-11-05
Skylanders\u2122 Ring of Heroes,5.0,9586.0,0.0,"(4.99, 9.99, 9.99, 2.99, 19.99, 29.99, 29.99, 9.99, 49.99, 99.99)",Com2uS Corp.,12+,"('EN', 'FR', 'DE', 'IT', 'JA', 'KO', 'PT', 'RU', 'ZH', 'ES', 'TH', 'ZH', 'TR')",197530624.0,"('Games', 'Strategy', 'Entertainment', 'Role Playing')",2019-01-03,2019-07-25
"""Simon's Cat - Pop Time""",5.0,25678.0,0.0,"(1.99, 9.99, 0.99, 19.99, 3.99, 6.99, 3.99, 12.99, 11.99, 1.99)",Tactile Games Limited,12+,"('ZH', 'DA', 'NL', 'EN', 'FR', 'DE', 'IT', 'JA', 'KO', 'NO', 'PL', 'PT', 'RU', 'ES', 'SV', 'TR')",261137408.0,"('Games', 'Strategy', 'Puzzle')",2018-07-31,2019-07-18
City Flyover Construction Sim,0.0,0.0,0.0,"(0.0,)",Gulfam Asghar,4+,"('EN',)",149278720.0,"('Games', 'Strategy', 'Entertainment', 'Simulation')",2018-09-03,2018-09-03
Rhombus Legends,0.0,0.0,0.0,"(1.99,)",3way Interactive,9+,"('EN', 'RU')",68958208.0,"('Games', 'Strategy', 'Card')",2018-07-28,2018-07-28
Paradoks,0.0,0.0,0.0,"(0.99, 0.99, 0.99, 0.99)",Turker GUNEY,12+,"('EN',)",24281088.0,"('Games', 'Adventure', 'Strategy', 'Entertainment')",2018-01-31,2018-01-31
JigglyBall,0.0,0.0,0.0,"(0.0,)",Ege Ozalp,4+,"('EN',)",25446400.0,"('Games', 'Casual', 'Strategy')",2018-01-02,2018-01-03
"""Les 26 lettres de l'alphabet""",0.0,0.0,0.99,"(0.0,)",Benoit Legrand,4+,"('EN',)",65103872.0,"('Education', 'Word', 'Games', 'Strategy')",2018-01-31,2018-01-31
AccurARcy,0.0,0.0,0.0,"(0.0,)",Nadim Choudhury,4+,"('EN',)",12634112.0,"('Games', 'Casual', 'Strategy')",2018-01-31,2018-01-31
Crypto Sim,4.5,16.0,0.0,"(0.99,)","Manalo Dev, LLC",4+,"('EN',)",26992640.0,"('Games', 'Strategy', 'Simulation', 'Finance')",2018-03-02,2018-03-03
CityScape Sim,3.0,6.0,0.0,"(4.99, 9.99, 19.99)",Jad Aboulhosn,4+,"('EN',)",410147840.0,"('Games', 'Simulation', 'Strategy')",2018-02-27,2018-03-26
HoneyComb Puzzle - game,0.0,0.0,0.0,"(0.0,)",P. UNG,4+,"('EN',)",76636160.0,"('Games', 'Strategy', 'Puzzle')",2018-02-16,2018-09-03
Melon Clicker,4.5,7.0,0.0,"(1.99, 0.99, 0.99, 1.99, 0.99, 0.99)",M LE KRUPA & T.J LEE,12+,"('EN',)",88771584.0,"('Games', 'Strategy', 'Adventure')",2018-03-02,2018-07-17
Sea Warships 3D AR,0.0,0.0,0.0,"(10.99,)",Games 4 Teens,4+,"('EN', 'FR', 'DE', 'IT', 'JA', 'KO', 'PT', 'RU', 'ZH', 'ES', 'ZH')",138006528.0,"('Games', 'Board', 'Entertainment', 'Strategy')",2018-08-04,2018-09-13
Times Tables x kids math games,4.5,129.0,3.99,"(0.0,)",Srdjan Ungurjanovic,4+,"('DA', 'NL', 'EN', 'FR', 'DE', 'IT', 'NB', 'PT', 'RU', 'ES', 'SV', 'TR')",181874688.0,"('Education', 'Strategy', 'Family', 'Games')",2018-04-30,2019-03-26
Sim Town:Rich Man,1.5,7.0,0.0,"(0.99, 4.99, 0.99, 9.99, 19.99)","W.Y.D Technology CO.,LTD.",4+,"('EN',)",13316096.0,"('Games', 'Strategy', 'Simulation')",2018-04-29,2018-04-29
112 \u2013 Number Puzzle Swiper,0.0,0.0,0.0,"(0.0,)",Xuan Thang Nguyen,4+,"('EN',)",25232384.0,"('Games', 'Strategy', 'Entertainment', 'Puzzle')",2018-07-02,2018-03-20
Xup,0.0,0.0,0.0,"(0.0,)",Gamegos,4+,"('EN',)",89807872.0,"('Games', 'Puzzle', 'Strategy')",2018-02-02,2018-03-30
Vandals,3.5,44.0,3.99,"(0.0,)",ARTE Experience,4+,"('EN',)",312530944.0,"('Games', 'Puzzle', 'Strategy')",2018-12-04,2018-06-09
Card Crushers: Battle game TCG,4.5,51.0,0.0,"(1.99, 0.99, 4.99, 4.99, 2.99, 9.99, 0.99, 0.99, 19.99, 9.99)",Jiri Bukovjan,12+,"('AR', 'CS', 'EN', 'FR', 'DE', 'HI', 'IT', 'PL', 'PT', 'RU', 'SK', 'ES', 'TR', 'UK')",122459136.0,"('Games', 'Card', 'Strategy')",2018-05-13,2019-05-31
Counter Terrorist Strike Force,0.0,0.0,0.0,"(0.0,)",Ahmed Faseeh,17+,"('EN',)",92805120.0,"('Games', 'Action', 'Strategy', 'Entertainment')",2018-02-03,2018-02-03
Zookky Ball,0.0,0.0,0.99,"(0.0,)",Time 4 Start International,4+,"('EN',)",6373376.0,"('Games', 'Puzzle', 'Entertainment', 'Strategy')",2018-06-02,2018-02-28
Deliberate Evolution,0.0,0.0,0.99,"(4.99,)",Pengfei Sun,4+,"('EN',)",174289920.0,"('Games', 'Card', 'Strategy')",2018-06-05,2019-07-25
Sudoku Collection HD,0.0,0.0,1.99,"(0.0,)",Veronika Medvedeva,4+,"('EN',)",130511872.0,"('Games', 'Strategy', 'Entertainment', 'Puzzle')",2018-04-04,2018-04-04
Salt Mine Construction Sim,0.0,0.0,0.0,"(0.0,)",Sadiq Ullah,4+,"('EN',)",171343872.0,"('Games', 'Simulation', 'Strategy', 'Entertainment')",2018-02-21,2018-02-21
Mathoku Jr Preview,0.0,0.0,0.0,"(0.0,)",Kairos Development Co,4+,"('EN',)",24339456.0,"('Games', 'Education', 'Strategy', 'Puzzle')",2018-01-02,2018-01-02
Last Shelter: Survival,4.0,10281.0,0.0,"(0.99, 0.99, 4.99, 4.99, 4.99, 9.99, 24.99, 0.99, 9.99, 9.99)",LONG TECH NETWORK LIMITED,12+,"('AR', 'NL', 'EN', 'FR', 'DE', 'ID', 'IT', 'JA', 'KO', 'PT', 'RU', 'ZH', 'ES', 'TH', 'ZH', 'TR')",459571200.0,"('Games', 'Strategy', 'Entertainment', 'Role Playing')",2018-02-19,2019-07-20
Reversi Game HD,0.0,0.0,1.99,"(0.0,)",Veronika Medvedeva,4+,"('EN',)",72432640.0,"('Games', 'Board', 'Education', 'Strategy')",2018-03-20,2018-03-20
Find it! - A brain challenge,0.0,0.0,0.0,"(0.99, 2.99, 4.99, 0.99, 2.99, 4.99, 0.99, 2.99, 4.99, 1.99)",matt jacquet,4+,"('EN', 'FR')",36873216.0,"('Games', 'Casual', 'Strategy')",2018-02-20,2018-10-16
Idle Ship Heroes-clicker game,5.0,210.0,0.0,"(3.99, 0.99, 2.99)",degui lin,4+,"('EN',)",138902528.0,"('Games', 'Strategy', 'Role Playing')",2018-12-02,2019-07-13
