id,merchant_id,customer_id,coupon_id,bill_amount,ts
8139,187,904,368,3900,2018-07-18 06:08:35
8140,113,435,18,3700,2017-10-07 19:21:25
8141,61,579,85,4100,2017-04-25 00:17:43
8142,38,1301,83,3200,2019-02-27 17:03:31
8143,25,470,186,1500,2019-03-25 13:32:16
8144,180,1244,177,1300,2018-10-26 17:30:24
8145,52,1166,116,1500,2018-02-27 19:49:00
8146,65,993,271,1500,2018-01-23 05:45:09
8147,85,1019,149,3300,2017-11-12 13:15:51
8148,159,43,164,4300,2018-01-18 17:08:11
8149,84,846,5,3600,2018-01-05 06:29:53
8150,156,1008,107,1100,2019-01-31 09:20:49
8151,115,870,388,800,2018-01-24 01:57:19
8152,83,664,113,1600,2017-08-18 05:49:11
8153,132,895,107,4000,2018-02-16 07:39:12
8154,193,880,149,3800,2019-02-04 01:20:37
8155,159,1064,339,2000,2017-09-08 00:58:58
8156,37,568,110,4100,2018-06-18 09:17:55
8157,194,85,223,3200,2019-02-20 06:26:23
8158,114,178,276,4300,2017-05-06 05:08:00
8159,121,190,275,2500,2017-09-23 04:01:19
8160,32,188,318,2400,2017-10-31 10:54:39
8161,158,974,317,1500,2018-07-10 16:57:08
8162,25,568,90,2700,2018-07-25 21:59:36
8163,141,837,97,1000,2017-04-14 09:25:33
8164,1,781,48,2100,2019-03-27 01:59:52
8165,81,690,11,4800,2018-01-12 18:23:40
8166,9,834,378,4500,2018-04-06 16:02:21
8167,149,388,249,4300,2018-01-13 22:45:02
8168,133,1363,242,600,2018-06-08 13:04:42
8169,87,420,240,3600,2017-06-13 14:39:40
8170,1,853,121,1100,2018-09-23 11:03:22
8171,56,356,67,4500,2017-04-06 23:15:47
8172,200,815,210,2800,2017-11-14 00:15:41
8173,165,1206,128,3400,2017-12-30 18:24:42
8174,137,1399,15,3800,2018-07-22 12:47:55
8175,104,786,303,3200,2017-11-10 09:28:50
8176,156,735,359,4000,2017-11-15 02:53:59
8177,155,147,111,2100,2018-05-19 06:22:09
8178,165,686,36,1600,2017-05-25 01:02:28
8179,187,984,5,200,2018-07-12 11:32:22
8180,99,586,169,3900,2018-08-21 20:51:53
8181,53,371,374,3100,2019-03-21 16:12:32
8182,88,1051,117,3900,2018-10-20 09:51:47
8183,55,1250,347,1700,2017-10-14 04:55:42
8184,199,1150,394,4400,2018-08-10 05:55:18
8185,112,1037,352,1800,2017-09-16 21:36:33
8186,107,120,156,100,2017-12-19 02:01:59
8187,54,1205,68,3100,2018-01-13 23:43:09
8188,70,1242,249,4600,2017-04-07 17:59:40
8189,150,1300,382,4500,2018-06-23 14:37:21
8190,154,1212,257,3400,2017-07-16 06:42:23
8191,61,354,144,2200,2019-02-21 23:06:29
8192,166,632,162,900,2017-10-07 17:34:16
8193,84,1379,33,200,2017-07-25 03:59:09
8194,2,842,165,1200,2018-02-18 17:44:43
8195,134,246,380,1500,2017-10-09 17:43:56
8196,170,676,359,3700,2018-11-19 05:14:54
8197,113,1393,356,3300,2019-01-10 08:04:56
8198,90,427,105,2200,2018-02-11 14:45:12
8199,198,27,246,1000,2019-01-21 10:13:36
8200,7,678,93,1100,2018-11-28 05:36:46
8201,130,424,359,2100,2017-10-03 11:52:39
8202,67,332,14,4000,2018-08-25 08:19:17
8203,36,79,389,1400,2018-12-25 17:37:13
8204,49,851,10,2000,2018-02-26 08:05:30
8205,105,78,188,4600,2017-12-05 21:57:59
8206,112,1347,88,4700,2017-12-14 13:56:45
8207,200,178,200,800,2018-05-01 09:33:16
8208,157,19,306,800,2018-07-21 02:52:30
8209,183,205,38,5000,2018-12-07 11:33:20
8210,111,154,282,2400,2018-03-08 05:17:13
8211,195,1455,101,4700,2017-11-25 05:37:04
8212,170,1167,288,3500,2018-04-27 19:35:27
8213,104,1381,79,2200,2018-11-13 00:50:39
8214,101,1044,31,2500,2017-05-07 21:50:48
8215,91,355,186,3300,2017-10-14 03:38:18
8216,79,157,139,3300,2018-04-19 01:28:05
8217,81,251,240,1300,2017-05-18 01:40:38
8218,9,1209,116,1000,2017-05-09 08:39:02
8219,193,233,53,500,2018-09-11 17:50:30
8220,173,1471,361,700,2017-07-29 17:50:21
8221,21,550,131,1800,2019-02-28 07:51:53
8222,118,701,117,1600,2017-05-30 20:03:48
8223,54,1177,352,200,2018-06-29 10:28:04
8224,166,1341,240,4900,2018-11-19 15:57:08
8225,194,158,335,2500,2018-04-09 06:58:07
8226,199,769,138,1900,2017-05-08 12:07:30
8227,95,442,293,1600,2017-12-08 04:58:04
8228,180,216,245,2700,2017-09-23 00:24:29
8229,123,930,331,1300,2018-05-12 17:28:16
8230,8,1011,29,2500,2017-11-05 05:06:18
8231,151,907,163,1700,2017-09-29 11:10:04
8232,188,950,344,500,2017-11-13 07:13:28
8233,166,298,139,4800,2017-11-07 10:19:36
8234,18,176,158,600,2018-12-07 20:50:22
8235,157,1498,135,2100,2018-03-26 19:25:35
8236,186,209,282,4900,2017-04-18 10:37:53
8237,76,240,222,2200,2018-08-20 22:06:31
8238,30,364,250,2200,2017-07-24 12:26:59
8239,160,353,39,500,2018-11-06 07:35:59
8240,103,1021,82,2100,2018-07-26 02:46:56
8241,184,1199,2,5000,2018-01-17 03:39:01
8242,167,1079,340,500,2017-07-04 18:21:34
8243,82,162,285,2600,2018-06-24 10:35:41
8244,45,312,292,300,2017-11-15 02:41:03
8245,59,1179,280,3800,2018-12-05 05:08:25
8246,24,127,320,1600,2017-10-05 13:47:49
8247,199,1473,31,3100,2018-08-07 09:04:44
8248,97,226,333,300,2017-12-25 17:43:56
8249,25,821,164,4900,2018-02-25 05:23:50
8250,191,454,392,2400,2018-06-23 01:49:28
8251,2,1444,316,200,2018-07-06 18:20:12
8252,28,650,334,3500,2018-03-09 16:36:18
8253,159,791,239,1900,2018-11-07 08:53:28
8254,19,523,353,3800,2018-06-23 12:39:43
8255,104,477,40,500,2018-10-25 04:54:46
8256,110,1160,250,3400,2017-12-28 08:01:35
8257,39,1175,377,4300,2018-09-08 16:44:32
8258,188,1463,394,4500,2017-09-21 05:37:05
8259,149,34,400,2100,2018-01-11 03:06:25
8260,39,567,116,400,2017-06-02 04:28:41
8261,100,1228,143,300,2019-02-12 08:02:26
8262,107,711,6,700,2018-02-07 14:12:32
8263,96,1190,20,200,2018-12-25 13:43:54
8264,65,785,294,400,2019-01-04 03:13:45
8265,73,1204,217,3300,2018-12-30 18:54:36
8266,123,487,113,3400,2018-03-16 12:17:15
8267,6,696,358,3600,2017-07-13 19:29:50
8268,118,669,98,2500,2017-09-27 16:34:56
8269,127,423,205,5000,2018-12-02 04:45:40
8270,157,319,104,400,2018-07-26 02:35:29
8271,168,277,288,3500,2017-10-21 13:27:46
8272,134,718,213,1300,2017-10-07 23:14:25
8273,196,716,310,3400,2018-12-09 18:37:38
8274,65,315,298,2600,2018-07-21 23:33:31
8275,62,267,168,2900,2018-12-20 10:41:56
8276,161,1417,380,2900,2018-02-11 10:54:06
8277,135,477,130,200,2018-10-14 00:32:35
8278,158,1111,285,4400,2017-06-17 06:25:09
8279,32,1243,23,600,2017-10-29 15:21:03
8280,169,653,320,3700,2018-06-06 06:19:08
8281,97,984,280,1200,2017-06-16 20:32:27
8282,141,1132,166,2700,2018-08-11 22:45:59
8283,163,351,110,2100,2018-06-27 21:43:06
8284,160,670,268,700,2019-02-27 21:20:22
8285,163,195,70,2100,2018-09-02 18:56:02
8286,173,625,382,4300,2019-01-03 13:00:11
8287,131,486,124,100,2018-08-27 08:24:31
8288,179,1019,124,4200,2018-07-09 20:18:27
8289,66,1464,154,1200,2017-06-03 05:54:10
8290,29,57,209,4900,2018-11-08 07:15:46
8291,36,598,288,2300,2019-03-27 05:52:56
8292,33,221,34,3000,2017-04-10 18:34:19
8293,49,445,270,3600,2017-05-01 00:19:48
8294,166,1384,276,3100,2017-10-22 03:32:29
8295,42,60,203,5000,2018-07-03 14:19:09
8296,97,820,363,3100,2018-04-27 01:54:21
8297,144,883,295,3000,2018-04-23 23:06:26
8298,114,1246,391,3900,2017-08-11 04:14:19
8299,8,702,150,3400,2018-01-08 12:51:04
8300,154,31,145,4100,2018-12-23 15:06:13
8301,40,1490,186,1600,2018-05-10 19:46:13
8302,95,20,15,1100,2017-08-23 15:45:49
8303,43,817,385,4300,2017-08-06 10:41:05
8304,145,486,100,4500,2017-09-08 02:17:55
8305,184,1139,365,1100,2018-02-04 16:57:29
8306,69,866,200,1100,2018-02-11 05:55:17
8307,37,547,58,1200,2017-12-08 06:55:17
8308,137,803,395,1400,2017-06-18 13:49:43
8309,165,1499,360,700,2017-07-23 21:34:21
8310,84,1435,346,3000,2018-12-15 13:34:42
8311,166,87,303,3900,2017-07-14 15:16:28
8312,196,169,311,2700,2017-12-03 23:49:54
8313,126,383,79,1300,2018-08-18 22:28:13
8314,30,1116,192,4800,2017-07-07 08:11:59
8315,189,760,101,500,2017-10-04 03:18:47
8316,105,1077,257,3400,2019-03-20 20:37:20
8317,65,1085,325,1800,2017-12-07 15:33:11
8318,71,223,196,2000,2018-08-30 19:08:33
8319,39,405,14,2200,2017-05-02 09:41:40
8320,133,526,323,3200,2018-05-19 22:11:58
8321,98,1475,390,2900,2017-09-05 17:39:27
8322,101,23,41,2700,2019-03-28 20:02:38
8323,88,1160,254,2500,2018-05-26 22:08:34
8324,29,191,374,1600,2018-06-15 03:42:56
8325,28,1053,69,1000,2019-02-18 04:47:54
8326,175,329,24,4900,2018-08-15 01:17:12
8327,63,168,301,4500,2017-09-30 11:17:38
8328,180,920,223,1600,2017-10-09 20:40:03
8329,23,578,128,3200,2019-03-11 19:48:56
8330,122,995,154,3300,2018-06-24 17:58:32
8331,118,614,321,1300,2017-10-12 01:41:37
8332,172,1390,195,4400,2019-02-17 15:18:21
8333,137,930,134,4200,2017-09-08 04:05:23
8334,47,753,176,4500,2018-04-03 00:24:42
8335,159,109,217,2300,2017-11-13 23:22:21
8336,65,1357,369,1600,2018-08-28 23:53:36
8337,189,95,30,1700,2018-03-23 04:49:11
8338,83,251,225,4900,2017-09-06 17:46:40
8339,61,530,222,3200,2017-10-15 17:28:52
8340,172,1283,98,2600,2018-03-31 15:15:12
8341,127,333,278,2400,2017-05-06 01:33:21
8342,26,555,37,4800,2017-10-26 08:11:19
8343,68,521,223,1800,2018-10-03 04:09:59
8344,136,329,64,4300,2017-09-30 07:26:59
8345,14,415,28,1800,2018-02-03 16:15:25
8346,111,456,269,300,2017-11-15 13:05:50
8347,184,859,59,4300,2017-08-12 17:18:50
8348,88,1407,144,4900,2017-04-21 01:43:11
8349,151,656,165,400,2018-01-22 17:32:04
8350,6,1322,1,3200,2017-04-03 12:21:10
8351,76,81,147,4200,2017-09-22 14:03:51
8352,26,782,142,2400,2017-06-26 02:58:13
8353,35,1348,394,4700,2019-01-02 04:41:58
8354,35,1065,279,2900,2019-01-29 09:49:48
8355,121,1081,38,3900,2018-12-03 09:39:14
8356,130,814,179,2900,2018-11-05 01:20:56
8357,171,888,365,2700,2017-08-15 11:36:21
8358,129,41,112,2000,2018-11-29 23:17:06
8359,153,1409,360,200,2018-03-04 00:08:32
8360,2,156,21,2400,2018-09-15 01:28:58
8361,144,604,82,3400,2019-03-27 06:56:05
8362,152,1312,228,1800,2018-01-25 12:28:54
8363,42,991,13,3600,2018-11-19 16:17:57
8364,77,965,340,1600,2017-12-16 17:25:36
8365,200,884,128,4200,2018-06-14 01:52:22
8366,53,1228,277,600,2018-04-27 23:57:23
8367,165,1494,179,3200,2018-07-23 22:00:05
8368,182,1014,381,2600,2018-10-03 16:22:28
8369,112,487,381,100,2017-10-14 15:40:17
8370,189,1149,400,2400,2018-06-02 14:20:38
8371,90,1434,6,600,2018-07-24 18:14:49
8372,109,49,381,3800,2018-06-24 08:36:59
8373,43,1116,139,4400,2017-09-17 19:36:00
8374,164,673,241,1900,2017-12-25 12:50:43
8375,34,691,324,1300,2017-05-05 13:42:28
8376,10,1010,97,700,2018-12-29 05:24:47
8377,104,222,130,4000,2019-02-21 15:58:56
8378,40,628,285,2200,2018-08-18 23:49:34
8379,133,945,327,2200,2017-11-21 21:30:10
8380,191,596,262,2200,2017-05-25 03:06:08
8381,151,487,354,2700,2018-07-27 12:13:02
8382,197,903,144,1300,2017-06-10 11:09:35
8383,185,692,145,3800,2018-12-13 20:29:49
8384,171,1067,103,1600,2017-12-18 16:58:57
8385,104,666,282,600,2018-12-10 02:31:36
8386,36,105,140,2400,2018-11-09 00:33:54
8387,59,571,177,2900,2018-10-02 09:00:00
8388,159,950,176,4100,2018-08-22 20:25:36
8389,1,949,367,1900,2018-11-14 10:42:03
8390,186,988,242,2900,2018-02-27 05:17:15
8391,63,1142,21,3200,2017-09-12 00:11:22
8392,167,669,87,4000,2018-03-24 18:57:55
8393,147,1130,226,1800,2018-07-25 19:32:13
8394,121,606,292,1000,2018-01-20 00:30:11
8395,113,1366,295,1500,2017-10-07 20:45:30
8396,189,1263,156,1700,2018-01-14 07:11:16
8397,99,99,319,900,2018-10-28 04:39:56
8398,153,645,266,4700,2019-02-10 01:21:35
8399,200,598,331,4200,2018-03-08 17:35:23
8400,12,1302,5,4400,2017-09-19 01:14:20
8401,107,1281,134,2500,2019-03-01 05:35:00
8402,24,409,238,3100,2018-03-30 18:08:26
8403,167,129,332,800,2018-04-14 18:10:01
8404,145,215,352,2400,2017-07-17 03:33:21
8405,114,1313,127,1400,2018-03-21 07:30:03
8406,48,529,194,4600,2017-08-19 06:09:41
8407,190,251,38,3500,2017-08-18 02:10:11
8408,36,723,119,600,2017-05-21 16:26:08
8409,126,194,105,3400,2018-05-07 09:38:07
8410,93,748,290,5000,2018-11-21 21:27:41
8411,2,202,34,200,2019-02-17 14:57:02
8412,123,1165,44,3900,2017-07-31 13:23:24
8413,2,120,48,4000,2018-02-16 00:43:21
8414,79,1026,378,1800,2018-06-20 00:22:37
8415,44,468,142,2900,2017-07-17 12:52:04
8416,52,414,248,1000,2018-11-17 01:12:20
8417,62,1206,228,5000,2018-02-07 23:50:17
8418,172,22,161,800,2017-10-26 01:56:29
8419,141,78,126,2900,2018-07-21 20:07:27
8420,86,236,92,1700,2017-05-14 21:57:02
8421,180,1026,48,3200,2019-02-28 07:57:55
8422,84,1351,159,400,2017-05-19 03:59:52
8423,155,322,177,2100,2018-12-22 19:07:13
8424,147,393,120,3200,2017-06-05 12:44:13
8425,178,1414,39,1000,2018-11-19 13:59:50
8426,175,1119,131,3700,2018-11-17 19:38:35
8427,188,1307,261,3500,2018-02-06 15:07:00
8428,34,13,108,200,2019-01-16 08:27:14
8429,152,1411,376,1200,2017-05-18 02:23:51
8430,97,24,95,2000,2019-02-11 05:39:18
8431,39,561,96,1700,2017-10-07 16:30:04
8432,63,631,21,4800,2018-02-14 03:43:49
8433,148,1167,191,1700,2017-05-07 06:37:18
8434,168,211,369,3100,2018-01-15 03:18:00
8435,85,608,137,1700,2018-07-08 23:02:53
8436,72,864,229,200,2018-08-21 04:27:09
8437,18,637,217,200,2018-08-24 11:36:55
8438,152,1443,146,1900,2018-01-12 17:16:56
8439,20,884,374,3000,2019-03-10 17:12:03
8440,77,908,131,600,2019-03-19 08:28:05
8441,88,208,313,200,2019-02-23 18:51:56
8442,108,646,25,2400,2017-08-17 23:27:04
8443,71,1423,247,4400,2018-03-02 17:17:27
8444,151,145,381,3900,2019-01-01 21:14:28
8445,16,1317,129,600,2019-01-15 12:42:44
8446,54,269,203,2700,2019-01-19 06:59:48
8447,78,1450,156,3800,2018-07-17 12:16:32
8448,121,1262,140,2500,2018-12-27 18:30:55
8449,191,323,333,2200,2017-12-20 20:51:22
8450,178,380,66,2700,2017-06-16 09:15:08
8451,112,664,379,100,2018-11-29 17:27:47
8452,84,9,343,4200,2017-09-15 18:30:10
8453,21,917,269,2300,2018-02-17 02:04:50
8454,167,25,168,4500,2018-05-06 16:58:02
8455,106,848,66,3800,2017-11-27 11:04:47
8456,44,1476,1,3800,2018-04-01 05:49:04
8457,190,48,381,4500,2018-03-01 18:20:51
8458,8,1386,135,2700,2017-09-10 15:59:51
8459,87,1109,40,3000,2017-07-29 16:05:07
8460,117,66,41,400,2018-10-19 23:46:13
8461,182,1485,79,3700,2017-10-28 22:23:15
8462,161,1345,387,3300,2018-01-10 23:59:48
8463,58,1173,201,3300,2017-07-04 23:55:07
8464,169,859,147,3800,2018-07-15 13:46:11
8465,190,736,33,3400,2018-01-26 09:23:12
8466,48,970,209,3400,2018-01-16 02:08:53
8467,21,614,136,700,2018-08-08 08:36:02
8468,169,1114,251,4900,2018-10-01 00:19:07
8469,160,632,393,4500,2018-07-29 16:26:34
8470,139,1125,195,4100,2017-10-22 17:32:25
8471,100,70,10,1900,2018-05-30 16:24:34
8472,104,150,68,3100,2017-08-09 05:29:40
8473,90,1064,357,4000,2018-02-01 22:52:36
8474,75,58,109,3900,2018-12-22 19:49:58
8475,30,255,191,3400,2017-06-29 10:38:26
8476,92,1092,5,4300,2018-08-26 17:00:37
8477,149,5,164,1400,2017-12-19 18:21:22
8478,4,975,156,2500,2018-02-05 05:59:13
8479,182,448,364,5000,2018-11-24 10:05:15
8480,4,964,355,2000,2018-09-09 03:06:38
8481,102,1190,190,4300,2017-09-16 22:13:04
8482,182,983,396,3500,2018-05-30 15:45:47
8483,187,1256,230,900,2019-03-22 10:00:49
8484,31,225,88,4600,2019-01-22 20:03:24
8485,15,1415,135,1500,2017-09-28 18:27:47
8486,198,463,256,3100,2017-11-20 16:37:22
8487,72,1403,272,3800,2018-03-31 09:42:22
8488,98,84,97,4400,2019-03-10 08:37:52
8489,75,42,112,3100,2019-01-30 07:21:07
8490,108,297,104,4700,2018-08-30 15:15:53
8491,100,196,230,1500,2018-11-12 09:36:21
8492,78,1059,259,3500,2017-09-26 08:54:00
8493,135,1094,29,3700,2017-11-16 01:55:12
8494,124,1402,227,100,2017-08-22 13:40:50
8495,159,1090,320,2800,2018-07-28 09:26:39
8496,39,100,389,4700,2017-07-19 00:01:28
8497,128,296,379,2300,2018-06-13 05:51:08
8498,144,377,195,1800,2018-03-13 15:08:56
8499,30,1148,162,5000,2019-02-10 08:57:19
8500,101,1396,194,3600,2017-08-06 02:15:45
8501,184,364,92,3400,2018-12-03 04:10:13
8502,169,768,9,2800,2018-01-19 19:24:21
8503,152,1460,353,600,2018-02-04 06:24:13
8504,130,51,147,3500,2019-01-25 02:22:08
8505,179,1247,308,3800,2018-11-11 08:31:56
8506,6,653,89,3300,2017-10-07 07:05:51
8507,69,1372,395,500,2017-06-03 08:28:22
8508,15,1324,69,1500,2018-02-16 02:47:15
8509,111,128,289,3800,2017-08-08 10:52:41
8510,160,775,213,2600,2018-02-11 15:40:57
8511,101,867,296,1100,2017-07-11 11:03:09
8512,66,988,177,2400,2017-10-12 04:43:50
8513,54,1482,327,4500,2018-10-09 23:10:24
8514,200,584,225,1600,2018-02-07 00:23:25
8515,28,1278,236,3600,2018-12-16 16:26:00
8516,99,849,276,4000,2018-03-21 04:58:03
8517,22,216,248,2000,2017-11-27 03:39:32
8518,131,958,42,2600,2017-06-24 17:37:43
8519,198,865,400,4500,2018-06-16 10:29:05
8520,69,83,139,2800,2018-07-31 23:51:04
8521,59,1274,326,1100,2018-04-26 11:56:17
8522,64,1299,113,3700,2017-04-28 06:12:57
8523,84,1450,297,1500,2018-07-17 19:38:11
8524,93,773,42,3900,2018-12-15 10:13:39
8525,88,1350,131,1900,2018-07-09 22:53:30
8526,81,304,100,1400,2018-07-25 12:56:08
8527,60,862,14,2900,2017-07-29 01:22:45
8528,85,270,74,2800,2018-12-28 12:47:04
8529,181,349,290,1200,2017-06-23 10:58:17
8530,62,1364,87,1400,2018-02-03 02:55:32
8531,176,629,24,2700,2017-08-02 02:43:20
8532,167,396,94,300,2018-12-17 18:03:54
8533,38,1301,207,3900,2017-07-08 22:50:56
8534,71,72,301,2300,2018-07-06 01:29:14
8535,55,1355,56,900,2017-06-13 22:12:49
8536,32,359,390,3000,2017-12-12 13:20:51
8537,26,1252,156,2800,2018-04-12 11:08:09
8538,151,960,88,500,2018-07-31 09:39:38
8539,52,1189,60,4400,2017-11-06 19:48:21
8540,89,461,338,100,2019-02-16 15:10:02
8541,3,652,360,700,2018-09-01 22:58:47
8542,5,162,318,1200,2019-01-22 17:14:48
8543,111,1490,302,600,2018-05-02 19:34:56
8544,83,1474,49,3900,2018-07-01 12:16:33
8545,78,386,136,2000,2019-02-21 20:34:12
8546,183,630,333,3800,2017-04-28 21:43:02
8547,102,1112,42,2600,2017-05-18 08:03:23
8548,131,1309,282,2900,2018-07-29 03:45:11
8549,41,298,51,4100,2018-07-08 08:47:28
8550,118,1205,7,4800,2018-08-30 19:05:08
8551,55,320,281,2900,2017-06-07 23:55:14
8552,192,1430,203,3100,2018-12-14 04:44:51
8553,116,1244,169,3900,2018-05-14 19:18:16
8554,100,406,205,900,2018-05-25 02:51:08
8555,80,444,301,600,2018-01-18 07:50:40
8556,26,1110,375,4200,2017-05-21 21:15:45
8557,155,84,224,900,2019-02-28 06:02:14
8558,123,1144,272,2200,2019-01-17 04:45:54
8559,171,334,351,400,2017-11-22 19:19:27
8560,11,901,51,1900,2017-10-17 22:09:24
8561,196,1416,268,400,2017-07-08 12:07:14
8562,142,1041,359,1800,2017-05-11 21:30:34
8563,43,774,85,2600,2019-03-12 21:05:11
8564,54,69,21,3400,2018-02-24 07:35:45
8565,54,373,79,4000,2018-12-08 19:15:24
8566,149,274,280,400,2017-10-02 10:06:17
8567,135,336,397,3600,2017-07-30 00:36:23
8568,124,592,40,4600,2017-04-26 05:50:07
8569,74,321,320,2200,2017-07-01 17:05:14
8570,66,203,28,100,2017-09-14 02:56:06
8571,1,636,132,3100,2018-08-31 10:33:04
8572,10,590,272,4500,2017-08-19 15:10:23
8573,193,1195,88,4300,2017-05-12 18:24:55
8574,92,1153,333,1100,2018-03-09 19:47:05
8575,190,21,165,2700,2019-03-16 11:16:33
8576,184,1211,28,3000,2018-03-31 08:51:41
8577,148,1298,338,3200,2017-09-14 21:05:33
8578,84,327,90,2200,2018-11-11 09:37:45
8579,51,527,117,1600,2018-03-19 23:16:28
8580,91,52,10,4800,2018-09-14 10:10:53
8581,9,1449,48,3700,2018-04-14 11:36:00
8582,101,217,177,1500,2017-06-30 18:50:16
8583,50,338,149,2800,2017-10-24 11:50:58
8584,143,960,338,3200,2019-01-24 15:08:54
8585,19,340,323,2700,2018-05-15 10:00:35
8586,145,927,11,1700,2019-01-29 08:00:42
8587,140,250,115,1100,2018-05-29 13:12:27
8588,131,677,389,4400,2018-10-04 09:35:56
8589,25,1189,53,2100,2018-03-31 11:20:45
8590,110,1261,220,2600,2017-04-02 17:00:09
8591,171,873,43,4700,2018-03-02 01:08:01
8592,159,906,71,4700,2019-01-24 18:19:50
8593,119,475,85,700,2018-08-26 20:01:18
8594,164,351,122,400,2019-01-28 17:04:50
8595,51,149,309,4200,2017-12-07 10:58:30
8596,20,233,323,4900,2019-03-05 03:18:08
8597,103,437,5,5000,2019-03-31 14:24:08
8598,38,606,192,3000,2017-09-09 13:22:20
8599,194,431,160,4600,2019-02-22 09:37:46
8600,76,428,23,4100,2018-08-03 12:04:59
8601,179,111,233,4000,2018-12-03 18:50:04
8602,15,716,244,4700,2018-03-28 22:27:53
8603,188,858,17,500,2018-09-06 09:51:03
8604,162,1386,10,4300,2018-10-09 05:03:32
8605,75,298,348,4500,2018-05-05 21:07:19
8606,118,422,164,4200,2018-05-16 01:56:45
8607,51,1045,179,2600,2018-02-27 04:37:31
8608,117,94,138,900,2018-03-08 19:15:59
8609,40,1081,377,2900,2018-12-26 14:08:51
8610,35,1178,286,3400,2017-07-27 05:05:42
8611,23,1118,129,2700,2017-08-03 16:19:30
8612,133,1169,287,2000,2019-01-07 17:45:04
8613,106,179,241,2200,2017-09-12 21:08:13
8614,91,1163,130,4000,2017-08-26 21:17:46
8615,180,520,160,2200,2018-05-19 08:55:13
8616,128,744,76,1800,2018-08-15 21:15:47
8617,66,1169,41,1300,2018-10-17 18:33:14
8618,88,120,113,100,2017-07-15 12:13:34
8619,200,173,43,900,2018-05-07 12:08:55
8620,5,885,202,3000,2018-04-28 07:58:20
8621,18,9,197,700,2017-11-17 17:36:15
8622,166,134,46,1400,2017-09-12 19:00:01
8623,183,531,66,2400,2018-05-31 21:26:47
8624,89,1119,394,1300,2017-06-20 03:06:48
8625,180,277,78,4800,2019-02-06 01:34:07
8626,123,1488,21,2300,2017-05-29 00:11:18
8627,112,1300,251,500,2018-08-02 08:26:53
8628,75,1324,207,5000,2017-11-22 02:46:00
8629,155,792,179,1400,2018-04-07 13:49:15
8630,174,444,48,3200,2018-05-21 09:05:15
8631,8,99,99,200,2018-05-07 22:40:23
8632,131,794,232,3300,2018-05-25 03:36:22
8633,174,1481,37,4300,2018-11-22 16:22:15
8634,58,265,363,3900,2017-06-17 17:16:04
8635,195,1375,51,3600,2017-05-03 10:04:58
8636,27,631,42,1500,2018-07-03 07:21:40
8637,171,1384,227,800,2017-07-20 00:35:34
8638,158,735,253,2300,2017-09-11 11:46:09
8639,39,1438,293,3200,2018-03-07 02:20:03
8640,113,1389,174,4200,2018-05-25 15:01:42
8641,177,919,223,900,2018-02-10 18:42:07
8642,39,432,74,4700,2017-06-14 07:25:31
8643,47,432,151,200,2018-07-30 04:41:26
8644,170,555,134,4600,2017-12-15 21:31:15
8645,193,693,314,4800,2017-04-06 09:48:15
8646,35,1326,293,3000,2017-11-27 04:31:07
8647,98,1124,91,1100,2017-08-03 15:15:41
8648,160,1,1,300,2018-02-22 23:04:52
